GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
494534350,20151215,201512,2015,2015.9452,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,sen,SENA,,,sen,,,,,,1,053,053,05,1,3.8,4,1,4,-0.95541401273885,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20151215,http://www.hindustantimes.com/mumbai/speaker-rejects-shiv-sena-s-privilege-motion-against-advocate-general-of-maharashtra/story-Scg8Z77chEY0sOYOcDwktK.html
480098485,20151029,201510,2015,2015.8192,INDLEG,KERALA,IND,,,,,LEG,,,IND,KERALA,IND,,,,,,,,0,051,051,05,1,3.4,5,1,5,-3.7122969837587,0,,,,,,,0,,,,,,,0,,,,,,,20151029,http://news.webindia123.com/news/Articles/India/20151029/2713786.html
480103043,20151029,201510,2015,2015.8192,INDLEG,DELHI,IND,,,,,LEG,,,GOV,CHIEF MINISTER,,,,,,GOV,,,0,051,051,05,1,3.4,1,1,1,-2.85714285714286,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20151029,http://blogs.worldbank.org/category/tags/elections
484534495,20151113,201511,2015,2015.8575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,6,2,6,-1.47799511002445,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20151113,http://economictimes.indiatimes.com/news/politics-and-nation/maharashtra-congress-mla-asks-girish-karnad-to-apologise-for-comment-on-shivaji/articleshow/49768038.cms
484534496,20151113,201511,2015,2015.8575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,6,2,6,-1.47799511002445,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20151113,http://economictimes.indiatimes.com/news/politics-and-nation/maharashtra-congress-mla-asks-girish-karnad-to-apologise-for-comment-on-shivaji/articleshow/49768038.cms
484534497,20151113,201511,2015,2015.8575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,42,5,42,-1.40572333643956,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20151113,http://www.dnaindia.com/india/report-maharashtra-congress-mla-nitesh-rane-asks-girish-karnad-to-apologise-for-comment-on-shivaji-2144891
484534498,20151113,201511,2015,2015.8575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,1,055,055,05,1,7.0,6,3,6,-1.33345156285467,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,0,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,20151113,http://www.dnaindia.com/india/report-maharashtra-congress-mla-nitesh-rane-asks-girish-karnad-to-apologise-for-comment-on-shivaji-2144891
484609256,20151113,201511,2015,2015.8575,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,6,1,6,-1.78217821782178,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,0,,,,,,,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20151113,http://www.lrb.co.uk/blog/2015/11/13/kapil-komireddi/modi-in-the-uk/
484613617,20151113,201511,2015,2015.8575,INDLEG,KERALA,IND,,,,,LEG,,,LEGLAB,CONGRESS,,,,,,LEG,LAB,,1,051,051,05,1,3.4,10,1,10,1.91204588910134,0,,,,,,,0,,,,,,,0,,,,,,,20151113,http://english.mathrubhumi.com/people%E2%80%99s-strength-is-my-strength-says-mani-english-news-1.666665
490084069,20151201,201512,2015,2015.9068,INDLEG,MUMBAI,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,8.18181818181818,1,Singapore,SN,SN,1.3667,103.8,SN,0,,,,,,,1,Singapore,SN,SN,1.3667,103.8,SN,20151201,http://www.mumbrella.asia/2015/12/happy-marketer-managing-partner-prantik-mazumdar-hailed-at-world-marketing-congress/
474569405,20151009,201510,2015,2015.7644,INDLEG,JAMMU AND KASHMIR,IND,,,,,LEG,,,,,,,,,,,,,1,057,057,05,1,8.0,2,1,2,5.26315789473684,4,"Mahatma, Rajasthan, India",IN,IN24,28.6293,75.071,10446865,0,,,,,,,4,"Mahatma, Rajasthan, India",IN,IN24,28.6293,75.071,10446865,20151009,http://news.webindia123.com/news/Articles/India/20151009/2698091.html
479840661,20151028,201510,2015,2015.8164,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,0,056,056,05,1,7.0,1,1,1,1.2531328320802,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10.0,76.5,-2100307,20151028,http://www.rediff.com/news/interview/the-man-who-thinks-it-is-his-karma-to-unite-hindus-in-kerala-interview/20151028.htm
476722705,20151016,201510,2015,2015.7836,INDLEG,RAJASTHAN,IND,,,,,LEG,,,LEG,LEGISLATIVE COUNCIL,,,,,,LEG,,,1,057,057,05,1,8.0,10,1,10,1.47058823529412,0,,,,,,,0,,,,,,,0,,,,,,,20151016,http://timesofindia.indiatimes.com/india/Govt-deliberates-on-demand-to-create-legislative-councils-in-Rajasthan-Assam/articleshow/49399950.cms
467354317,20150916,201509,2015,2015.7014,INDLEG,DELHI,IND,,,,,LEG,,,LEG,PARLIAMENT,,,,,,LEG,,,1,051,051,05,1,3.4,18,4,14,-0.882034810463321,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150916,http://www.sify.com/news/accord-lop-status-after-changes-in-law-delhi-speaker-news-national-pjqravehhhiac.html
489665025,20151130,201511,2015,2015.9041,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,2.9090909090909,0,,,,,,,0,,,,,,,0,,,,,,,20151130,http://post.jagran.com/bihar-congress-chief-ashok-chaudhary-thanks-people-for-grand-alliance-victory-1448861825
333152882,20150122,201501,2015,2015.0603,INDLEG,KERALA,IND,,,,,LEG,,,,,,,,,,,,,0,053,053,05,1,3.8,10,1,10,2.16535433070866,0,,,,,,,0,,,,,,,0,,,,,,,20150122,http://www.newindianexpress.com/states/kerala/Bar-Scam-Fizz-and-Spice-Turns-Heady-for-State/2015/01/22/article2630657.ece
333333927,20150123,201501,2015,2015.063,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,2.81124497991968,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150123,http://www.dnaindia.com/mumbai/report-muslim-organisations-oppose-allotting-ismail-yusuf-college-building-to-law-varsity-2055159
330486466,20150104,201501,2015,2015.011,INDLEG,MUMBAI,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,4,2,4,1.82879628435041,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150104,http://deshgujarat.com/2015/01/04/mumbai-congress-opposes-move-to-celebrate-mahatma-gandhis-return/
330486468,20150104,201501,2015,2015.011,INDLEG,MUMBAI,IND,,,,,LEG,,,AFR,AFRICA,AFR,,,,,,,,1,051,051,05,1,3.4,2,1,2,1.57728706624606,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150104,http://indianexpress.com/article/india/india-others/mumbai-congress-opposes-mpccs-move-to-celebrate-mahatmas-return-from-south-africa/
492914143,20151210,201512,2015,2015.9315,INDLEG,GUJARAT,IND,,,,,LEG,,,LEGGOV,CONGRESS,,,,,,LEG,GOV,,1,051,051,05,1,3.4,10,1,10,4.14746543778802,1,India,IN,IN,20.0,77.0,IN,1,India,IN,IN,20.0,77.0,IN,1,India,IN,IN,20.0,77.0,IN,20151210,http://www.vishwagujarat.com/gujarat/rahul-gandhi-likely-to-visit-gujarat-in-january/
333913421,20150127,201501,2015,2015.074,INDLEG,KARNATAKA,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,3.8560411311054,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,0,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,20150127,http://www.newindianexpress.com/states/karnataka/Council-Should-be-Made-DynamicShankaramurthy/2015/01/27/article2638817.ece
333913424,20150127,201501,2015,2015.074,INDLEG,BIHAR,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,0,051,051,05,1,3.4,2,1,2,5.75396825396825,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20150127,http://www.oneindia.com/india/woman-who-saved-lives-during-muzaffarpur-riots-hoists-tricolour-1633079.html
473098793,20151005,201510,2015,2015.7534,INDLEG,ANDHRA PRADESH,IND,,,,,LEG,,,LAB,WORKER,,,,,,LAB,,,1,051,051,05,1,3.4,6,1,6,-2.77397177952453,4,"West Godavari, Andhra Pradesh, India",IN,IN02,16.7,81.1,-2095478,4,"West Godavari, Andhra Pradesh, India",IN,IN02,16.7,81.1,-2095478,4,"West Godavari, Andhra Pradesh, India",IN,IN02,16.7,81.1,-2095478,20151005,http://www.firstpost.com/politics/incredible-idiocy-to-impress-politician-ap-congress-workers-stuff-doves-into-fire-crackers-2455036.html
473098794,20151005,201510,2015,2015.7534,INDLEG,ANDHRA PRADESH,IND,,,,,LEG,,,LAB,WORKER,,,,,,LAB,,,1,051,051,05,1,3.4,12,1,12,-2.77397177952453,4,"Mahila, Rajasthan, India",IN,IN24,28.9842,74.3117,11432555,4,"Mahila, Rajasthan, India",IN,IN24,28.9842,74.3117,11432555,4,"Mahila, Rajasthan, India",IN,IN24,28.9842,74.3117,11432555,20151005,http://www.firstpost.com/politics/incredible-idiocy-to-impress-politician-ap-congress-workers-stuff-doves-into-fire-crackers-2455036.html
332353423,20150117,201501,2015,2015.0466,INDLEG,UTTAR PRADESH,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,5.40540540540541,0,,,,,,,0,,,,,,,0,,,,,,,20150117,http://www.hindustantimes.com/lucknow/rahul-rallies-in-aligarh-rampur-to-kickstart-congress-campaign/article1-1129452.aspx
332353430,20150117,201501,2015,2015.0466,INDLEG,RAJASTHAN,IND,,,,,LEG,,,GOVPTY,RULING PARTY,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,2.41758241758242,4,"Bhilwara, Rajasthan, India",IN,IN24,25.35,74.6333,-2091550,4,"Bhilwara, Rajasthan, India",IN,IN24,25.35,74.6333,-2091550,4,"Bhilwara, Rajasthan, India",IN,IN24,25.35,74.6333,-2091550,20150117,http://www.hindustantimes.com/jaipur/govt-did-nothing-worthy-to-celebrate-anniversary-pilot/article1-1296391.aspx
332353435,20150117,201501,2015,2015.0466,INDLEG,KANPUR,IND,,,,,LEG,,,IND,DELHI,IND,,,,,,,,0,051,051,05,1,3.4,1,1,1,0.0,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150117,http://www.hindustantimes.com/educationnews/iit-d-joins-rebel-league-plans-to-hold-separate-test/article1-876686.aspx
332609110,20150119,201501,2015,2015.0521,INDLEG,UTTAR PRADESH,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,5.99173553719008,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,0,,,,,,,4,"Sagar Island, West Bengal, India",IN,IN28,21.7167,88.1,-2109760,20150119,http://www.thehindu.com/news/national/other-states/congress-to-support-sp-in-up-council-polls/article6803462.ece
332609117,20150119,201501,2015,2015.0521,INDLEG,KERALA,IND,,,,,LEG,,,PTY,PARTY LEADER,,,,,,,,,1,051,051,05,1,3.4,10,1,10,3.36842105263158,0,,,,,,,0,,,,,,,0,,,,,,,20150119,http://indianexpress.com/article/india/india-others/kerala-bar-bribery-issue-audio-recording-reveals-rift-within-congress-led-united-democratic-front-govt/
491097365,20151204,201512,2015,2015.9151,INDLEG,ASSAM,IND,,,,,LEG,,,IND,GUJARAT,IND,,,,,,,,1,051,051,05,1,3.4,12,2,12,-0.357142857142855,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,5,"Uttarakhand, Uttaranchal, India",IN,IN39,30.25,79.25,6240779,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20151204,http://economictimes.indiatimes.com/news/politics-and-nation/assam-congress-cheers-gujarat-poll-win/articleshow/50039243.cms
491097366,20151204,201512,2015,2015.9151,INDLEG,ASSAM,IND,,,,,LEG,,,IND,GUJARAT,IND,,,,,,,,1,051,051,05,1,3.4,8,2,8,-0.357142857142855,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,5,"Uttarakhand, Uttaranchal, India",IN,IN39,30.25,79.25,6240779,5,"Uttarakhand, Uttaranchal, India",IN,IN39,30.25,79.25,6240779,20151204,http://economictimes.indiatimes.com/news/politics-and-nation/assam-congress-cheers-gujarat-poll-win/articleshow/50039243.cms
333740638,20150126,201501,2015,2015.0712,INDLEG,BIHAR,IND,,,,,LEG,,,GOVLEG,PRESIDENT,,,,,,GOV,LEG,,0,051,051,05,1,3.4,20,1,20,6.03448275862069,0,,,,,,,0,,,,,,,0,,,,,,,20150126,http://www.firstpost.com/india/woman-who-saved-lives-during-muzaffarpur-riots-hoists-tricolour-in-bihar-congress-office-2064865.html
331072293,20150108,201501,2015,2015.0219,INDLEG,ARUNACHAL PRADESH,IND,,,,,LEG,,,EDU,STUDENT,,,,,,EDU,,,1,051,051,05,1,3.4,2,1,2,2.73684210526316,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,4,"Arunachal, Assam, India",IN,IN03,24.8667,92.7667,-2089162,20150108,http://timesofindia.indiatimes.com/city/guwahati/Hunger-strike-in-Arunachal-over-APPSC-paper-leak/articleshow/45814184.cms
332964784,20150121,201501,2015,2015.0575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,IND,GUJARAT,IND,,,,,,,,1,057,057,05,1,8.0,1,1,1,0.0,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Godavari, Andhra Pradesh, India",IN,IN02,16.9333,82.2167,-2098992,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150121,http://www.business-standard.com/article/pti-stories/maha-govt-in-secret-pact-with-guj-to-divert-water-congress-115012101391_1.html
332964785,20150121,201501,2015,2015.0575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,IND,GUJARAT,IND,,,,,,,,1,057,057,05,1,8.0,7,1,7,0.0,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Godavari, Andhra Pradesh, India",IN,IN02,16.9333,82.2167,-2098992,4,"Godavari, Andhra Pradesh, India",IN,IN02,16.9333,82.2167,-2098992,20150121,http://www.business-standard.com/article/pti-stories/maha-govt-in-secret-pact-with-guj-to-divert-water-congress-115012101391_1.html
332964787,20150121,201501,2015,2015.0575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,senGOV,SENA,,,sen,,,GOV,,,1,057,057,05,1,8.0,1,1,1,0.0,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20150121,http://www.business-standard.com/article/pti-stories/maha-govt-in-secret-pact-with-guj-to-divert-water-congress-115012101391_1.html
332964788,20150121,201501,2015,2015.0575,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,senGOV,SENA,,,sen,,,GOV,,,1,057,057,05,1,8.0,1,1,1,0.0,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Godavari, Andhra Pradesh, India",IN,IN02,16.9333,82.2167,-2098992,4,"Godavari, Andhra Pradesh, India",IN,IN02,16.9333,82.2167,-2098992,20150121,http://www.business-standard.com/article/pti-stories/maha-govt-in-secret-pact-with-guj-to-divert-water-congress-115012101391_1.html
334461525,20150130,201501,2015,2015.0822,INDLEG,TAMIL NADU,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,1,1,1,1.68453292496172,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11.0,78.0,-2112557,0,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11.0,78.0,-2112557,20150130,http://www.deccanchronicle.com/150130/nation-politics/article/jayanthi-natrajans-letter-sonia-gandhi-image-saving-mission-says
438216179,20150603,201506,2015,2015.4192,INDLEG,TAMIL NADU,IND,,,,,LEG,,,INDGOV,KARNATAKA,IND,,,,,GOV,,,0,051,051,05,1,3.4,2,1,2,-1.15801270078446,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11.0,78.0,-2112557,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,5,"Karnataka, Karnataka, India",IN,IN19,13.5,76.0,-2099860,20150603,https://abdulruff.wordpress.com/2015/06/03/unstoppable-indian-corruption-tamil-nadu-cm-jayalalithaas-illegal-asset-case-to-go-to-supreme-court/
425161547,20150414,201504,2015,2015.2849,INDLEG,MANIPUR,IND,,,,,LEG,,,IND,MANIPUR,IND,,,,,,,,1,051,051,05,1,3.4,1,1,1,6.66666666666667,4,"Manipur, Uttar Pradesh, India",IN,IN36,27.0529,79.3583,10452605,4,"Manipur, Uttar Pradesh, India",IN,IN36,27.0529,79.3583,10452605,4,"Manipur, Uttar Pradesh, India",IN,IN36,27.0529,79.3583,10452605,20150414,http://kanglaonline.com/2015/04/cheiraoba-greetings/
419492649,20150323,201503,2015,2015.2274,INDLEG,GUJARAT,IND,,,,,LEG,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,2.87081339712919,4,"Dariapur, West Bengal, India",IN,IN28,21.7869,87.8611,387371,4,"Dariapur, West Bengal, India",IN,IN28,21.7869,87.8611,387371,4,"Dariapur, West Bengal, India",IN,IN28,21.7869,87.8611,387371,20150323,http://www.hindustantimes.com/india-news/congress-mla-who-praised-guj-cm-gets-showcause-notice/article1-1329839.aspx
335188027,20150204,201502,2015,2015.0932,INDLEG,DELHI,IND,,,,,LEG,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,051,051,05,1,3.4,3,3,3,3.61113811259619,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150204,http://www.thenews.com.pk/Todays-News-1-299977-Arvind-Kejriwal-ridicules-Modis-Jan-Dhan-Yojna
433771037,20150516,201505,2015,2015.3726,INDLEG,KARNATAKA,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,22,7,22,4.26809748617082,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20150516,http://www.newkerala.com/news/2015/fullnews-59437.html
417281137,20150315,201503,2015,2015.2055,INDLEG,RAJASTHAN,IND,,,,,LEG,,,LEG,UPPER HOUSE,,,,,,LEG,,,0,051,051,05,1,3.4,10,1,10,0.17985611510792,0,,,,,,,0,,,,,,,0,,,,,,,20150315,http://www.thehindu.com/news/national/states-raise-pitch-for-councils/article6996371.ece
416549586,20150312,201503,2015,2015.1973,INDLEG,MAHARASHTRA,IND,,,,,LEG,,,GOV,GOVERNOR,,,,,,GOV,,,1,051,051,05,1,3.4,12,1,10,-2.8014616321559,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,4,"Shiv, Rajasthan, India",IN,IN24,26.1833,71.25,-2111141,20150312,http://www.business-standard.com/article/pti-stories/ncp-calls-motion-of-thanks-unconstitutional-as-sena-absent-115031201360_1.html
438736405,20150605,201506,2015,2015.4247,INDLEG,DELHI,IND,,,,,LEG,,,GOVCVL,PRIME MINISTER,,,,,,GOV,CVL,,1,051,051,05,1,3.4,2,1,2,0.0,4,"Red Fort, Delhi, India",IN,IN07,28.6333,77.2333,-2109338,4,"Red Fort, Delhi, India",IN,IN07,28.6333,77.2333,-2109338,4,"Red Fort, Delhi, India",IN,IN07,28.6333,77.2333,-2109338,20150605,http://indiatoday.intoday.in/story/village-adoption-scheme-sansad-adarsh-gram-yojana-narendra-modi-delhi-bjp-mp/1/442494.html
433670743,20150516,201505,2015,2015.3726,INDLEG,TAMIL NADU,IND,,,,,LEG,,,LEG,CONGRESS,,,,,,LEG,,,1,050,050,05,1,3.5,10,1,10,0.78947368421052,0,,,,,,,0,,,,,,,0,,,,,,,20150516,http://timesofindia.indiatimes.com/city/trichy/EVKS-hints-at-likely-alliance-of-BJP-AIADMK/articleshow/47304119.cms
425492544,20150415,201504,2015,2015.2877,INDLEG,KERALA,IND,,,,,LEG,,,GOV,MINIST,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,0.46082949308756,0,,,,,,,0,,,,,,,0,,,,,,,20150415,http://www.newindianexpress.com/states/kerala/No-Truck-with-KCM-Says-P-C-Thomas/2015/04/15/article2764801.ece
438736403,20150605,201506,2015,2015.4247,INDLEG,DELHI,IND,,,,,LEG,,,GOVCVL,PRIME MINISTER,,,,,,GOV,CVL,,1,051,051,05,1,3.4,2,1,2,0.0,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150605,http://indiatoday.intoday.in/story/village-adoption-scheme-sansad-adarsh-gram-yojana-narendra-modi-delhi-bjp-mp/1/442494.html
433178490,20150514,201505,2015,2015.3671,INDLEG,DELHI,IND,,,,,LEG,,,,,,,,,,,,,1,051,051,05,1,3.4,2,2,2,-0.67385444743935,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150514,http://www.rajasthannews1.com/2015/05/congress-dubs-kejriwals-anti-media.html
433352693,20150514,201505,2015,2015.3671,INDLEG,DELHI,IND,,,,,LEG,,,INDGOV,DELHI,IND,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,-1.3477088948787,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150514,http://dc.asianage.com/delhi/delhi-congress-bjp-welcome-top-court-stay-192
410359431,20150218,201502,2015,2015.1315,INDLEG,BIHAR,IND,,,,,LEG,,,IND,BIHAR,IND,,,,,,,,1,051,051,05,1,3.4,1,1,1,5.88235294117647,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20150218,http://www.indiagazette.com/index.php/sid/230368527
418764134,20150320,201503,2015,2015.2192,INDLEG,KARNATAKA,IND,,,,,LEG,,,GOV,PRESIDENT,,,,,,GOV,,,0,057,057,05,1,8.0,1,1,1,-4.31211498973306,0,,IN,IN19,13.5,76.0,-2099860,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,IN,IN19,13.5,76.0,-2099860,20150320,http://www.daijiworld.com/news/news_disp.asp?n_id=305505
411299030,20150222,201502,2015,2015.1425,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,30,1,30,-1.56195412473586,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,0,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20150222,http://www.firstpost.com/politics/bihar-live-nitish-kumar-to-be-sworn-in-as-cm-at-5-pm-today-2086009.html
410791903,20150220,201502,2015,2015.137,INDLEG,BIHAR,IND,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,120,1,120,-1.49245973334726,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,0,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20150220,http://www.firstpost.com/politics/bihar-live-state-assembly-session-to-begin-at-around-11-am-2086009.html
438485124,20150604,201506,2015,2015.4219,INDLEG,UTTAR PRADESH,IND,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,1.47420147420148,0,,,,,,,0,,,,,,,0,,,,,,,20150604,http://www.hindustantimes.com/lucknow/rahul-rallies-in-aligarh-rampur-to-kickstart-congress-campaign/article1-1129452.aspx
